track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),0.0521,0.861,0.603,0,0.0924,-5.788,0.176,0.504,98.043,1
23PIMIlFx1FeiCmmIf1RgZ,Tondo,0.0123,0.675,0.92,0.114,0.329,-7.153,0.054,0.841,132.0,1
5t9UkwkrumEmOpnz3SRdbm,Nimrod From Enigma Variations,0.899,0.165,0.1,0.922,0.12,-19.979,0.0421,0.0371,112.064,0
6yN6u4FJcdTqzUnroNXZKZ,Make A Sale (with Moneybagg Yo),0.0786,0.856,0.656,0,0.12,-4.863,0.166,0.896,80.02,1
59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,0.0188,0.898,0.752,1.35e-05,0.0994,-6.792,0.278,0.782,140.041,1
0YoquWDxpwAq8jFPj3K8wp,Original (from Dolittle),0.00315,0.677,0.551,0.00576,0.114,-6.107,0.0323,0.44,96.014,1
6xeuqN1Pd8MO2uMGifNrFD,Harem (Cancao Do Mar),0.211,0.424,0.716,0.0635,0.0858,-7.608,0.0532,0.297,123.892,0
1nV5gbrDdxfua6ICkCVTgY,papacito,0.358,0.592,0.634,0,0.121,-4.199,0.262,0.741,179.853,1
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),0.392,0.809,0.545,0,0.151,-6.678,0.0735,0.244,97.008,1
6tarvNiKnEjYMj1VZhlDqR,66,0.0455,0.667,0.723,0.000179,0.213,-4.31,0.27,0.251,148.057,1
74D5pms3OKB8xEem6KwLdY,Belém,0.139,0.77,0.67,0.867,0.101,-10.602,0.0762,0.304,99.96,0
1CCDIow4pPYyJYzhtTUYz2,RAW SHIT (feat. Migos),0.0273,0.874,0.714,0,0.356,-4.946,0.233,0.85,130.046,1
3kYARoLSAvt86VFZ55BQcq,Head In The Clouds,0.281,0.516,0.456,1.27e-05,0.0847,-9.242,0.0397,0.238,145.843,1
3aFxfpfeATHYg1n750dhgq,Remember (with ZOHARA),0.0953,0.619,0.902,0.0405,0.216,-4.157,0.0562,0.504,123.002,1
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,0.0529,0.813,0.761,0.0119,0.337,-5.687,0.085,0.29,124.957,1
3ojTJaonfkL96iIWa47SU3,Questions,0.00543,0.614,0.598,0,0.1,-6.335,0.0561,0.565,105.803,1
364dI1bYnvamSnBJ8JcNzN,Intentions,0.317,0.811,0.553,0,0.105,-6.644,0.0552,0.86,148.014,1
60TYdVs6TWIsAJ1MPRdv59,Then Came the Last Days of May,0.305,0.367,0.609,0.0256,0.196,-11.221,0.0455,0.445,149.394,0
5KPKjcE2trO2hBWRzkb2Mo,Bounce Back,0.0263,0.781,0.854,0.000216,0.344,-4.115,0.074,0.41,103.021,1
19vVghIuHm3IAfN4xpRF3q,Birdland,0.434,0.589,0.532,0.00157,0.0794,-12.021,0.0359,0.527,156.868,0
4SlZfCy1qvMEBK4ErRzr9u,Minecraft - Instrumental,0.332,0.767,0.352,0.645,0.27,-11.35,0.391,0.426,80.029,0
6Ejg0Fc1KtJDB3Pr8WDrVU,"Down To Fuck (feat. YG, Ty Dolla $ign, Jeremih)",0.277,0.837,0.737,0,0.227,-5.789,0.259,0.671,102.514,1
3uiP1IGKCGDIbazxYmn0jx,Virgil Discount,0.374,0.901,0.746,0.00386,0.108,-5.414,0.29,0.748,118.021,1
