track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),0.00776,0.63,0.633,0,0.0541,-7.088,0.0457,0.452,93.995,1
2YyLNljkMy2viVcXoFGTDY,Tears of Gold,0.128,0.587,0.664,0,0.323,-5.698,0.0523,0.617,149.957,1
16wAOAZ2OkqoIDN7TpChjR,Yummy,0.345,0.676,0.506,0,0.118,-6.652,0.0958,0.497,145.842,1
2BgEsaKNfHUdlh97KmvFyo,2002,0.0372,0.697,0.683,0,0.137,-2.881,0.117,0.603,96.133,1
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,0.0605,76.469,1
7cyeGclH71MayOuQ7qtLFl,BIG,0.0408,0.86,0.507,6.15e-06,0.14,-5.776,0.369,0.15,85.005,1
6uJONCdr2rC65BNmCnTBWK,GANG GANG,0.071,0.859,0.6,0,0.353,-4.63,0.301,0.568,123.017,1
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,0.00381,0.8,0.578,0,0.367,-5.144,0.0485,0.367,143.01,1
20MuVazoNMv6xjKPnRFOxG,WAKE UP,0.192,0.741,0.645,0,0.163,-5.116,0.0963,0.488,149.07,1
3Kd6Wp3lG5HXMB2dlvuy7y,Death,0.0579,0.802,0.82,0,0.149,-5.969,0.146,0.613,164.005,1
4VhdCS7iCaYM81NZaeA72I,Lonely,0.0947,0.696,0.921,1.85e-05,0.159,-4.283,0.0424,0.721,123.988,1
0ihguwGVwKihJ1Nj8fGQlY,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",0.0743,0.35,0.613,0,0.069,-5.453,0.0592,0.224,120.038,1
7b4ky1LlQLFhXHmhZkFgqV,Ladbroke Grove,0.0939,0.903,0.839,0,0.102,-9.447,0.208,0.727,133.986,1
0QVAlchLCx15ZLSoR9Wg1B,Higher,0.049,0.639,0.862,6.81e-06,0.264,-3.292,0.0341,0.596,117.011,1
5FzuDFYmUFcvjraadJXv28,I Feel It,0.00411,0.566,0.954,0.0257,0.0943,-4.678,0.0376,0.887,125.967,1
6n7rJUcwmQDestMYXoSoZF,All Cried Out (feat. Alex Newell) - Radio Edit,0.428,0.657,0.757,0,0.0728,-5.257,0.0584,0.672,122.056,1
59jHH3RyODRyVPCgpM106o,I Know,0.0009,0.6,0.873,0.00102,0.156,-4.773,0.0795,0.295,122.045,1
1oRunfVqS4eeN5faOFGxSQ,Illusion (feat. KARRA),0.0195,0.586,0.782,0.00532,0.0846,-7.08,0.0422,0.31,126.087,1
5VrwzKTA8T451hFTcSygv9,Tokyo (feat. XIRA) - Le Youth Remix,0.00061,0.583,0.881,0.482,0.116,-6.939,0.0361,0.178,123.989,1
2mx1kXh3UrHofdTpif0Pee,La Verdolaga,0.0586,0.609,0.678,0.044,0.156,-5.395,0.15,0.366,125.948,1
0tZt1xxTFZ1z1aBnYQkmp2,GO OFF (Nuthin' 2 It),0.00197,0.881,0.581,0.00923,0.243,-7.792,0.182,0.486,119.988,1
7I3efKFkjTMBoFKCrwQfeF,All My Life - Lucas & Steve Edit,0.00728,0.678,0.797,0.00199,0.31,-6.014,0.0398,0.602,125.929,1
4AEziiA1GI7NC6xmKhPFqI,I'm Not Alright - Zack Martino Remix,0.00111,0.718,0.946,0.000213,0.34,-4.661,0.0405,0.164,126.072,1
3Qo418FH9pAHApAzOF8hfI,Creep On Me (feat. French Montana & DJ Snake) - QUIX Remix,0.00384,0.606,0.934,0.000154,0.0945,-5.524,0.0482,0.18,130.088,1
4rhdtzBmrrDxYi35yQDpzF,Highway,0.0609,0.625,0.573,0,0.27,-4.314,0.0491,0.37,95.895,1
2b1wrb80g1Ht8YbZZOZBpy,Aftertaste (feat. Morgan St. Jean),0.139,0.775,0.87,8.42e-06,0.0949,-4.756,0.067,0.458,123.02,1
2tVzoSuPQpZ1yY7HHnXw7B,Let Me Take You (feat. Jeremih),0.0408,0.75,0.752,0.0241,0.0981,-4.888,0.061,0.528,127.007,1
4ZuZ0JMLbJ2ObQ3Zbe6vt1,With My Homies,0.0125,0.741,0.886,0,0.218,-2.608,0.165,0.852,99.986,1
11o2y87vqODipLK98a1v34,All Day And Night - Jax Jones & Martin Solveig Present Europa,0.269,0.585,0.782,0,0.156,-4.101,0.0897,0.521,121.908,1
4Vbz3osCh6DwHYv5gVv5H2,Breathe (feat. Ina Wroldsen),0.0249,0.724,0.733,0.000318,0.127,-5.539,0.0382,0.672,125.993,1
5dS2dvXVPe7AR6UwBpnomW,Make It To Heaven (with Raye),0.0936,0.587,0.92,0.073,0.185,-4.697,0.0914,0.35,126.035,1
3bYLRndI3qoLQqgPalT8CY,Grapevine,0.00514,0.714,0.828,0.154,0.32,-4.663,0.0598,0.208,124.034,1
5JLDDfDzrRYreGS13X8wec,Lips Don't Lie (feat. A Boogie Wit da Hoodie) - R3HAB Remix,0.117,0.665,0.696,0,0.0505,-7.083,0.0353,0.609,100.022,1
3eS1VMcEmq2IUgpaeDysCb,One Touch,0.329,0.686,0.693,0,0.136,-6.245,0.131,0.699,124.206,1
51MMC5DogGZAnHil5HQAXg,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,0.553,120.042,1
3D110t9ctcoOoylXsc3iR8,Thick And Thin,0.059,0.697,0.551,0,0.0762,-6.179,0.0282,0.339,99.996,1
08tq1XcHwVt5PHXUo87i0D,All To Myself,0.208,0.646,0.781,0,0.125,-4.616,0.0313,0.565,94.975,1
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),0.367,0.61,0.725,0,0.154,-5.131,0.15,0.291,146.163,1
5AebNkVaY2zcdNFCqPBIV7,OCD (with Dwn2earth),0.291,0.679,0.758,0.0177,0.209,-3.012,0.14,0.237,82.08,1
2v5JTeM6hSmi5wWy7jiwrI,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),0.15,0.741,0.845,0,0.174,-3.568,0.0381,0.926,129.939,1
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,0.133,0.816,0.63,0,0.0692,-5.568,0.226,0.715,96.493,1
5Pj5LI8U5UfaGEEBsyr18N,Levi High (feat. DaBaby),0.0629,0.916,0.682,1.74e-06,0.0801,-3.965,0.334,0.67,142.12,1
2eAtC4umRoDcvRcsyFzGL9,Benzo,0.0236,0.708,0.734,0.000138,0.113,-6.424,0.388,0.275,200.109,1
6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,0.000456,0.902,0.608,0,0.0621,-6.238,0.27,0.836,84.001,1
5wMh9hhqKQ4JfqLuvqAC7s,Cold,0.0121,0.881,0.785,0,0.0849,-5.4,0.102,0.178,105.972,1
6flur5o18COKeafnjLHRiJ,Be Like Me (feat. Lil Wayne),0.00335,0.948,0.396,0,0.192,-8.08,0.173,0.593,104.006,1
1pRShUtGOG6ZP5fsnw9G4h,This Is Real (ft. Ella Henderson),0.0259,0.684,0.819,0.0775,0.0985,-5.072,0.0413,0.607,122.008,1
7rRMmhC027ixjjXzuZYoMv,All Night Long,0.00887,0.572,0.811,5.65e-06,0.124,-4.874,0.066,0.332,125.946,1
1ZQnV7ePl8yXoLjPfhWE5L,Piece of Me,0.00565,0.68,0.913,0,0.288,-2.343,0.0844,0.669,121.961,1
359R03sj5qiwy4j0TqvLog,Love Me Again (with Jess Glynne),0.225,0.701,0.524,0,0.0764,-5.594,0.0558,0.505,110.024,1
0poEFjyV2iHKtxjdWFwjmS,All Night (feat. Ally Brooke),0.123,0.593,0.877,0,0.503,-3.825,0.0677,0.635,123.76,1
3uB1RIUhLc8RsjTn64gt4A,All Mine - Sonny Fodera Remix,0.000853,0.755,0.796,0.177,0.0959,-7.817,0.0421,0.205,122.976,1
5KBARWIxeMGkvUax9VtVC9,My Type,0.000677,0.899,0.811,0,0.0672,-6.294,0.258,0.587,105.038,1
71Wf5qK9wdtjOfMgujlN6A,Make It Nasty,0.18,0.895,0.724,0,0.071,-5.832,0.193,0.593,97.532,1
25gBSdeZ7qMplP2XsoXO1r,Switch Up,0.0766,0.804,0.425,0,0.0964,-10.384,0.153,0.494,125.931,1
3nQQotHU6YtE0Z4kiMNoW8,Geek'd (feat. Lil Baby),0.485,0.855,0.562,7.89e-06,0.112,-7.099,0.299,0.193,164.053,1
6nIcGJK6Pj1ThzC6r8O8hA,Leave (Get Out) - 2018,0.039,0.491,0.73,0,0.112,-4.399,0.0432,0.461,87.098,1
1KIQ0RscHwxXPJUvhuO5Bl,Red Nose,0.414,0.681,0.473,0,0.0794,-5.733,0.449,0.766,194.826,1
3uiP1IGKCGDIbazxYmn0jx,Virgil Discount,0.374,0.901,0.746,0.00386,0.108,-5.414,0.29,0.748,118.021,1
0ipgd8PPFza3NNmN3Rn2uF,SUNDOWN,0.163,0.816,0.754,0.00199,0.105,-5.922,0.152,0.704,92.023,1
1b6rmL3VXBgYTbn61kM8wT,Drug Dealers Anonymous,0.318,0.558,0.864,0,0.123,-5.1,0.43,0.474,152.804,1
64o5zHN3gLrANlEUFJAaI2,Let Migo,0.118,0.713,0.631,0,0.495,-6.934,0.242,0.257,140.006,1
1iZACs7cJyBWxa1i5TDCiP,The Block,0.0167,0.776,0.647,0,0.133,-5.977,0.088,0.126,149.995,1
3RzK8spPyswJ5lrEeiJSEz,ChopBloc 2 (feat. NLE Choppa),0.0506,0.878,0.555,0,0.102,-4.702,0.506,0.382,142.077,1
5IiCTrv2CVarZaaCAz74yO,Be Ok,0.0388,0.587,0.738,9.1e-06,0.0764,-4.358,0.218,0.385,157.85,1
08Kj0lvbsqAxzeUOBYZRL6,Good Nights (feat. Mascolo),0.443,0.849,0.483,0.000141,0.0786,-7.114,0.291,0.282,101.015,1
42NB7w0tDCag0mQpCtZe7Y,Home,0.839,0.66,0.45,0.714,0.374,-11.011,0.0451,0.242,145.011,1
5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,0.28,0.734,0.663,0,0.12,-7.292,0.185,0.256,101.943,1
6WXZyYSwlXS5qXISwsKYXE,Only Be Me,0.118,0.7,0.581,0.00196,0.135,-8.493,0.0779,0.165,140.019,1
02USe1i6J6fkRaCODAsi8A,SO HIGH,0.0161,0.516,0.799,0.647,0.0876,-5.963,0.0328,0.0605,150.095,1
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,0.0327,0.881,0.457,0,0.231,-8.191,0.156,0.296,136.97,1
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),0.269,0.831,0.499,0,0.3,-8.442,0.114,0.511,97.956,1
3CiXFXXykPmgZAKyK5iQ95,"Twisted (feat. Juicy J, Logic & A$AP Rocky)",0.00934,0.85,0.866,0,0.244,-3.003,0.165,0.91,84.916,1
6klLvorLoo1sxvZcjJIY8I,Make No Sense,0.0208,0.876,0.733,0,0.0999,-4.478,0.333,0.962,154.904,1
2wBB2KKqtuK1fcxAiqbCSZ,Hella Neck,0.231,0.906,0.366,0,0.178,-8.92,0.395,0.238,95.007,1
2iObjOsy2vpsariW4Y7hQg,Costa Rica,0.148,0.888,0.516,0,0.106,-10.228,0.41,0.606,127.803,1
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),0.0687,0.474,0.631,0,0.132,-5.884,0.343,0.425,180.051,1
4PklAHGXT5ityno3IA8SKd,Go Stupid,0.0277,0.92,0.833,0,0.0596,-3.18,0.253,0.645,141.034,1
6fWa5CRgy0z30OeGZyMBvD,Heart On Ice,0.0513,0.733,0.389,0,0.141,-8.468,0.0738,0.244,157.878,1
2rRJrJEo19S2J82BDsQ3F7,Falling,0.123,0.784,0.43,0,0.0887,-8.756,0.0364,0.236,127.087,1
3xmsmrufmGULmdWToT78jD,Beach Ballin' (feat. blackbear),0.0643,0.689,0.586,0,0.12,-6.522,0.141,0.49,160.037,1
75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,0.0079,0.825,0.572,0,0.113,-6.067,0.0864,0.568,141.991,1
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,0.0545,0.617,0.684,0,0.104,-3.618,0.0439,0.295,132.113,1
7piU1yHaKMD9PaOPvEymOr,Drinking Problem (feat. 27CLUB),0.428,0.514,0.712,8.77e-06,0.112,-7.281,0.334,0.487,76.393,1
0qczhh8fOxKyXqnaKouJyZ,Smile (feat. Bryson Tiller),0.142,0.402,0.82,0,0.237,-1.887,0.113,0.538,160.055,1
30bqVoKjX479ab90a8Pafp,Star Shopping,0.0967,0.585,0.471,0.0184,0.115,-9.934,0.0616,0.323,93.099,1
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,0.0948,0.729,0.603,0,0.113,-6.736,0.0666,0.207,134.972,1
2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,0.198,0.599,0.571,0,0.0969,-4.998,0.0665,0.285,151.974,1
43XVdVydjpHCCGMrsjc785,Post Malone (feat. RANI) - Joe Stone Remix,0.223,0.721,0.879,0.00214,0.226,-2.191,0.231,0.653,125.985,1
4zCEJUxsW73s2sIIoM4SLC,Mistakes,0.183,0.814,0.811,0.000316,0.271,-3.523,0.0597,0.513,122.041,1
5kldIyD365H9iq8Cz1Jb5F,My Best Life (feat. Mike Waters),0.0305,0.625,0.836,0,0.0867,-2.884,0.224,0.675,105.023,1
1rCcsYnmqbMYdkG7kS9GC5,Speechless (feat. Erika Sirola),0.0161,0.574,0.728,1.42e-06,0.0851,-4.777,0.062,0.266,125.047,1
0EQeui6OBMzqJ3Z3wCOzZh,Need You,0.045,0.639,0.705,0,0.425,-5.039,0.049,0.595,124.957,1
45Zx6DyqGKKmvfxfzRUtKl,Kylie,0.145,0.753,0.912,0,0.346,-2.636,0.108,0.702,124.062,1
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),0.101,0.831,0.502,0,0.122,-4.045,0.046,0.101,100.541,1
68Dn0JWMUBcc7iq7CAeWZ9,Getting Loose (feat. Problem),0.111,0.9,0.439,0,0.0964,-6.505,0.241,0.21,101.982,1
6xVhqLT40s5sVhepe9Mckc,Weather the Storm (feat. Meek Mill & Lil Baby),0.18,0.515,0.802,0,0.241,-2.655,0.283,0.279,76.069,1
0oVxGuRMnawFgA8aduocfc,Forever,0.000159,0.805,0.776,0,0.0502,-6.006,0.139,0.172,146.997,1
6MF4tRr5lU8qok8IKaFOBE,Under The Sun (with J. Cole & Lute feat. DaBaby),0.511,0.691,0.64,0,0.409,-6.441,0.369,0.163,138.672,1
4Aw3DJWMTGXVgAdAzAAI02,Backwards (feat. Meek Mill),0.0092,0.95,0.508,0,0.0946,-5.176,0.0921,0.438,122.963,1
71rHHK9L22rVdmofJTjuSd,Go Somewhere,0.0105,0.706,0.78,0,0.164,-5.588,0.154,0.677,124.022,1
1jfW9Ro29uuPlAUfnOqTVw,Here We Go Again,0.132,0.535,0.842,0,0.148,-3.094,0.0846,0.598,152.807,1
71UYuIZf0TeXAjyy72COVr,Tear Me Down (feat. Philip Rustad),0.263,0.72,0.817,0,0.103,-4.344,0.109,0.703,100.02,1
7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,0.0944,0.754,0.653,0,0.383,-5.095,0.0611,0.379,123.084,1
3ZxtQyBPlRDQmffv7KfKCP,Cruel,0.00202,0.697,0.858,0.0314,0.145,-4.564,0.0321,0.517,126.008,1
4WOlGxV92vvLAPdBtVVB9K,Blame It On Me (feat. Peg Parnevik),0.162,0.716,0.843,0,0.198,-6.645,0.0413,0.653,121.894,1
6b56B8Ew3d0WDnd4Vq01Gh,Don't Wanna Dance,0.0334,0.797,0.827,0.101,0.288,-5.607,0.0418,0.68,121.979,1
3GXGACK2mI72JpsgD6SrAm,Eyes Off You (with Arlissa & Kiana Ledé),0.00384,0.659,0.875,0,0.313,-4.293,0.258,0.532,123.893,1
2ugjxfenU5AJMO5cozCuUv,Stay,0.0184,0.685,0.951,0.0531,0.065,-4.889,0.045,0.582,124.978,1
2gvgq9z1ChRgZUqGlAuptJ,The Rhythm,0.367,0.741,0.908,0.273,0.115,-3.21,0.0913,0.206,123.999,1
7rBpjxstrSsuOLqnuOC028,Numb,0.308,0.77,0.482,0.0802,0.0927,-9.796,0.0903,0.189,120.006,1
7FvQMTZuUJV5rtMQkDYmZz,She's Too Good for Me,0.148,0.682,0.801,7.13e-06,0.211,-4.516,0.147,0.657,103.052,1
57vxBYXtHMk6H1aD29V7PU,Heartless,0.00632,0.531,0.75,7.6e-05,0.117,-5.831,0.111,0.198,169.954,1
47IXLhp3c6mu7NqvpuhuLi,Can't Feel My Legs,0.237,0.703,0.653,0,0.199,-6.226,0.079,0.414,140.044,1
6Hgh47WXVKtXN5zGOu0hjI,OTW,0.183,0.652,0.678,3.26e-05,0.106,-6.183,0.0541,0.28,72.989,1
69eXHDgEEQ6itzt03E7fKz,Cravin (feat. G-Eazy),0.191,0.834,0.538,0,0.113,-5.54,0.246,0.536,97.025,1
0UvBmQOhu4DVXJtdzGc5eV,Chi Chi (feat. Chris Brown),0.548,0.744,0.549,0,0.137,-6.041,0.0387,0.277,110.004,1
79MSEdtXuudhGhC5AtG07g,Break from Toronto,0.0199,0.596,0.678,0.004,0.418,-5.18,0.0335,0.259,117.066,1
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,0.54,98.078,1
7uYIX9O9DY6l1D3HiwHR1J,Freaking Me Out,0.458,0.429,0.553,0,0.0766,-4.838,0.0668,0.381,97.954,1
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0.0886,0.467,113.012,1
5PNk3AbosMZbHFHY4F20wj,Recognise (feat. Flynn),0.155,0.717,0.741,0,0.133,-6.645,0.053,0.188,105.997,1
6OjSqRwvwPZy99Z7lA8CIY,On The Beach,0.0102,0.737,0.768,0.000379,0.0961,-4.207,0.0434,0.614,122.009,1
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0.223,0.789,0.72,0,0.129,-5.652,0.218,0.664,122.031,1
51Fjme0JiitpyXKuyQiCDo,Lalala,0.181,0.843,0.391,0,0.137,-7.899,0.0845,0.496,129.972,1
0S0vWvyZ6Rc79TXkWxT9QA,Save That Shit,0.0262,0.534,0.583,0,0.421,-8.672,0.0288,0.145,105.997,1
3XWgS0nkL0XI5Fvm6wrleH,GTG,0.168,0.834,0.845,0.00129,0.0688,-3.846,0.125,0.976,154.931,1
48f5cx8xH0uX81k7JUq7K1,Float on the Sound (Ey),0.833,0.882,0.484,0.000382,0.113,-7.127,0.475,0.409,109.994,1
6wjoTHhIoHMkzYQR5EkV3T,Panda - Luca Lush Remix,0.124,0.532,0.874,0,0.138,-5.628,0.547,0.557,150.253,1
5w6rgrtYFhC6NkUknX1exC,Gangsta Gangsta (feat. Baby Eazy-E),0.0189,0.824,0.907,2.25e-05,0.146,-1.12,0.138,0.417,104.917,1
2gwkD6igEhQbDQegRCcdoB,Suge,0.0608,0.876,0.662,0,0.127,-6.482,0.426,0.844,75.445,1
4AEzAEnbm9uRgbmTdeI63K,MIDDLE CHILD,0.137,0.75,0.567,0,0.109,-6.4,0.48,0.398,151.895,1
3JAeYOjyJodI4PRs44lx2l,Off Deez (with J. Cole),0.00207,0.836,0.579,0,0.11,-6.164,0.243,0.431,85.486,1
5274I4mUMnYczyeXkGDWZN,Fine China,0.0484,0.656,0.542,0,0.126,-7.358,0.323,0.551,166.111,1
5WnfnSpuNEGXyEt78PBA6d,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",0.517,0.642,0.647,0,0.0649,-6.312,0.428,0.664,120.749,1
3wScL5W8H40zzCKN0atfBk,Uproar,0.0595,0.743,0.87,0,0.299,-2.188,0.212,0.884,99.075,1
2gzAuNf6GjNiu51sDiEz2R,Good as Hell,0.257,0.502,0.907,0,0.276,-3.272,0.177,0.485,191.842,1
6qNB2ChCVPepl5ZjVJJTUW,STUPID (feat. Yung Baby Tate),0.00459,0.772,0.637,0,0.0778,-6.881,0.114,0.54,149.906,1
5Uw7Dut2lZfexn3Y09swpf,Find U Again (feat. Camila Cabello),0.00548,0.605,0.664,3e-06,0.204,-7.162,0.0316,0.164,103.997,1
30VHURM5NOfoZmqp2iKawS,Butterflies,0.252,0.689,0.614,1.95e-05,0.178,-6.137,0.0306,0.411,141.97,1
3PUIguYpwKFXmfGD6uU7Jl,Glad He's Gone,0.0823,0.795,0.595,0,0.128,-8.073,0.0698,0.502,91.025,1
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,0.147,0.234,98.994,1
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),0.0247,0.796,0.586,0,0.132,-6.946,0.147,0.179,97.981,1
2YRDTr0reanrGZOTsWXdek,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),0.16,0.748,0.937,0.0122,0.127,-5.506,0.173,0.683,126.042,1
50a8bKqlwDEqeiEknrzkTO,ball w/o you,0.0467,0.892,0.633,0.000189,0.139,-7.471,0.0902,0.459,137.994,1
7F8HytQB1qAku7ZXTIhcYe,All Facts (feat. Ty Dolla $ign),0.0691,0.528,0.705,0,0.109,-4.767,0.352,0.645,160.014,1
6l26j7uCiDstBiYTuiaInV,In The Dark,0.0045,0.943,0.261,0.0114,0.104,-8.067,0.16,0.0635,102.001,1
0CR60XwKbzgohE3I6NMjlR,Too Many,0.0488,0.794,0.661,0,0.214,-4.188,0.263,0.359,99.977,1
1kBbgxAUc4HQv7cgIayIDH,Ransom,0.0204,0.745,0.642,0,0.0658,-6.257,0.287,0.226,179.974,1
2DulH2O6UpIL4VDlFhJknT,Forget Me Thots,0.243,0.887,0.737,4.11e-05,0.109,-6.489,0.16,0.685,104.924,1
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),0.368,0.901,0.464,1.71e-05,0.238,-9.789,0.0645,0.638,109.004,1
75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,0.0079,0.825,0.572,0,0.113,-6.067,0.0864,0.568,141.991,1
5gDQm47YjTJkdkTnfNFRMC,Your Mrs,0.612,0.852,0.668,4.58e-06,0.0634,-7.86,0.453,0.588,143.832,1
4vZOoSFplBM0WqRrxnehgG,One Two,0.0995,0.876,0.519,0.000101,0.104,-7.317,0.11,0.156,75.483,1
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,0.11,0.715,0.624,0,0.123,-3.046,0.114,0.412,158.087,1
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),0.119,0.856,0.641,4.97e-06,0.427,-4.64,0.204,0.745,111.004,1
0CZ8lquoTX2Dkg7Ak2inwA,1950,0.648,0.6,0.535,4.7e-06,0.162,-7.043,0.107,0.269,71.912,1
6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),0.00237,0.644,0.755,7.64e-06,0.0859,-5.325,0.0448,0.334,102.861,1
2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),0.0828,0.732,0.856,0,0.323,-2.2,0.0929,0.771,145.034,1
6vjymPak0JRQC2P84XlI9t,Unholy,0.0357,0.824,0.534,3.62e-06,0.0877,-4.679,0.0363,0.206,141.983,1
2pmhboG1a2XfDiTvMwO8sd,Panini,0.342,0.703,0.594,0,0.123,-6.146,0.0752,0.475,153.848,1
10iTEeb8hoM5jBGh0OxBOO,Cheat Codes for Hoes,0.651,0.715,0.55,0.000292,0.172,-10.293,0.425,0.824,116.669,1
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0,0.101,-7.956,0.164,0.497,89.977,1
2PD75SFUXxkcbIL4dg0Xgu,I'm Single,0.255,0.837,0.506,0,0.131,-5.729,0.188,0.621,93.025,1
7r7zPZopz1jTACyec3sCfq,BRB,0.155,0.83,0.602,0,0.122,-5.964,0.0681,0.714,110.005,1
1bPoQ1zaUWZmiYrckwfulU,Sally Walker,0.0177,0.905,0.492,0,0.0994,-8.953,0.0936,0.605,140.076,1
2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,0.0362,0.717,104.998,1
0m6M0TRGs7dOqZAryYcwiH,Hot2Touch,0.000754,0.751,0.718,3.23e-05,0.155,-5.289,0.0404,0.854,121.993,1
5deDWZeDHWfYk9xaq9ynh4,Back 2 U (feat. WALK THE MOON),0.021,0.635,0.875,7.94e-06,0.139,-6.221,0.0512,0.545,126.034,1
0xedZw4tBgVZdsB8w7r5aG,Ciao Adios - Burak Yeter Remix,0.0636,0.773,0.839,2.31e-06,0.328,-5.68,0.14,0.658,123.001,1
1kCmNY43mqsH2Uny481jIA,Been A While,0.425,0.779,0.695,0.000769,0.107,-6.064,0.031,0.392,120.004,1
2qlGiscykzsAscnpVnlMLK,Somewhere New (feat. M-22) - Naxxos Remix,0.0174,0.658,0.676,0.000226,0.0736,-8.283,0.0591,0.471,123.99,1
2XW4DbS6NddZxRPm5rMCeY,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,0.103,0.373,77.176,1
3l4ha5okkyLgMAFIKRSNVG,Tone It Down (feat. Chris Brown),0.127,0.759,0.656,0,0.102,-5.596,0.0679,0.59,130.949,1
0wbnC9AUenxp613TYaJsGK,Narcos,0.0142,0.936,0.585,0,0.132,-6.914,0.125,0.242,124.991,1
07pJdL0L9XDGW0HBj0rIS2,Skateboard P (feat. Big Sean),0.0371,0.831,0.47,0,0.144,-7.48,0.425,0.339,75.474,1
28qdL1yHti3BSu6AdLzWbg,Bouff Daddy,0.0977,0.728,0.679,1.33e-06,0.188,-3.736,0.247,0.641,171.796,1
22nyEAEM29tcBRhukR089b,Icon,0.222,0.786,0.82,0,0.575,-5.093,0.232,0.49,119.982,1
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),0.0185,0.636,0.815,0,0.163,-5.098,0.0581,0.636,123.063,1
1vvNmPOiUuyCbgWmtc6yfm,My Way,0.0935,0.819,0.913,3.72e-05,0.161,-3.059,0.0427,0.536,119.989,1
4SBqydJCEhcroni09XgT2c,ID - Ultra Music Festival Anthem,0.623,0.686,0.678,0.719,0.0971,-8.063,0.0425,0.338,105.005,1
6ggAYREO7PlFwI2vbOG3dp,She Moves,0.291,0.833,0.497,0.000893,0.0954,-7.876,0.0739,0.627,116.98,1
2kYqdSlrtovVMMIn6ykzba,I Wanna Know,0.0842,0.655,0.818,0,0.106,-3.626,0.033,0.474,115.971,1
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,0.0485,0.746,0.846,0,0.195,-2.432,0.048,0.403,114.955,1
5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",0.0739,0.785,0.726,4.01e-06,0.316,-4.209,0.0387,0.181,119.963,1
7LZNlFc0NH8RQBHUjYOW3n,Welcome to the Party (feat. Zhavia Ward) - Valentino Khan Remix,0.12,0.702,0.788,0,0.171,-1.455,0.251,0.645,163.903,1
3dsyqPDiWYYilRZNBxgxHE,Magenta Riddim,0.000393,0.602,0.892,0.813,0.304,-3.66,0.0672,0.57,102.047,1
0t0BlSkWQRPqAI8K31txam,Corazón,0.0421,0.772,0.768,8.31e-06,0.0994,-5.765,0.0606,0.451,100.007,1
1t3cS9h5jMQxSuIsjG8nF9,Suicide Doors (feat. Gunna),0.122,0.593,0.773,0,0.342,-5.536,0.0778,0.437,146.056,1
